subjid,gameid,b,age,set,ha,pha,la,lotnuma,hb,phb,lb,lotnumb,amb,corr,order,trial,payoff,forgone,rt,feedback,block,eva,evb,skewa,skewb,dominance,hapwa,lapwa,hapwb,lapwb,relativeorder,Gender,Location,Condition,ShapeA,ShapeB,diffev,change_reactiontime,behavior_change_af
71051,209,0,22,7,85,.40000001,-22,7,30,.94999999,-2,1,0,0,22,10,-22,30,453,1,2,20.799999,28.4,.46231917,-4.1294832,1,.40000001,.003125,1.9,.025,.73333335,2,2,1,2,1,-7.6000004,-36,1
71051,209,0,22,7,85,.40000001,-22,7,30,.94999999,-2,1,0,0,22,11,89,30,472,1,3,20.799999,28.4,.46231917,-4.1294832,1,.40000001,.003125,1.9,.025,.73333335,2,2,1,2,1,-7.6000004,-.5,1
71051,209,1,22,7,85,.40000001,-22,7,30,.94999999,-2,1,0,0,22,12,30,-22,466,1,3,20.799999,28.4,.46231917,-4.1294832,1,.40000001,.003125,1.9,.025,.73333335,2,2,1,2,1,-7.6000004,-6,1
71051,209,1,22,7,85,.40000001,-22,7,30,.94999999,-2,1,0,0,22,13,30,-22,434,1,3,20.799999,28.4,.46231917,-4.1294832,1,.40000001,.003125,1.9,.025,.73333335,2,2,1,2,1,-7.6000004,-32,0
71051,209,0,22,7,85,.40000001,-22,7,30,.94999999,-2,1,0,0,22,14,91,30,480,1,3,20.799999,28.4,.46231917,-4.1294832,1,.40000001,.003125,1.9,.025,.73333335,2,2,1,2,1,-7.6000004,46,1
71051,209,1,22,7,85,.40000001,-22,7,30,.94999999,-2,1,0,0,22,15,30,-22,470,1,3,20.799999,28.4,.46231917,-4.1294832,1,.40000001,.003125,1.9,.025,.73333335,2,2,1,2,1,-7.6000004,-10,1
71051,209,1,22,7,85,.40000001,-22,7,30,.94999999,-2,1,0,0,22,16,30,-22,440,1,4,20.799999,28.4,.46231917,-4.1294832,1,.40000001,.003125,1.9,.025,.73333335,2,2,1,2,1,-7.6000004,5.25,1
71051,209,0,22,7,85,.40000001,-22,7,30,.94999999,-2,1,0,0,22,17,89,30,416,1,4,20.799999,28.4,.46231917,-4.1294832,1,.40000001,.003125,1.9,.025,.73333335,2,2,1,2,1,-7.6000004,-24,1
71051,209,1,22,7,85,.40000001,-22,7,30,.94999999,-2,1,0,0,22,18,30,89,435,1,4,20.799999,28.4,.46231917,-4.1294832,1,.40000001,.003125,1.9,.025,.73333335,2,2,1,2,1,-7.6000004,19,1
71051,209,1,22,7,85,.40000001,-22,7,30,.94999999,-2,1,0,0,22,19,30,91,437,1,4,20.799999,28.4,.46231917,-4.1294832,1,.40000001,.003125,1.9,.025,.73333335,2,2,1,2,1,-7.6000004,2,0
71051,209,1,22,7,85,.40000001,-22,7,30,.94999999,-2,1,0,0,22,20,30,-22,461,1,4,20.799999,28.4,.46231917,-4.1294832,1,.40000001,.003125,1.9,.025,.73333335,2,2,1,2,1,-7.6000004,24,0
71051,209,1,22,7,85,.40000001,-22,7,30,.94999999,-2,1,0,0,22,21,30,-22,492,1,5,20.799999,28.4,.46231917,-4.1294832,1,.40000001,.003125,1.9,.025,.73333335,2,2,1,2,1,-7.6000004,-29.75,1
71051,209,0,22,7,85,.40000001,-22,7,30,.94999999,-2,1,0,0,22,22,-22,30,478,1,5,20.799999,28.4,.46231917,-4.1294832,1,.40000001,.003125,1.9,.025,.73333335,2,2,1,2,1,-7.6000004,-14,1
71051,209,0,22,7,85,.40000001,-22,7,30,.94999999,-2,1,0,0,22,23,61,30,488,1,5,20.799999,28.4,.46231917,-4.1294832,1,.40000001,.003125,1.9,.025,.73333335,2,2,1,2,1,-7.6000004,10,0
71051,209,1,22,7,85,.40000001,-22,7,30,.94999999,-2,1,0,0,22,24,30,-22,412,1,5,20.799999,28.4,.46231917,-4.1294832,1,.40000001,.003125,1.9,.025,.73333335,2,2,1,2,1,-7.6000004,-76,1
71051,209,1,22,7,85,.40000001,-22,7,30,.94999999,-2,1,0,0,22,25,30,91,373,1,5,20.799999,28.4,.46231917,-4.1294832,1,.40000001,.003125,1.9,.025,.73333335,2,2,1,2,1,-7.6000004,-39,0
71052,184,0,19,7,22,.0099999998,16,3,84,.25,-9,3,0,-1,7,1,16,-9,5162,0,1,16.059999,14.25,12.22495,1.157854,1,.0049999999,.495,.25,.375,.23333333,1,2,1,3,2,1.8099995,-948,0
71052,184,0,19,7,22,.0099999998,16,3,84,.25,-9,3,0,-1,7,2,16,-9,1037,0,1,16.059999,14.25,12.22495,1.157854,1,.0049999999,.495,.25,.375,.23333333,1,2,1,3,2,1.8099995,-4125,0
71052,184,0,19,7,22,.0099999998,16,3,84,.25,-9,3,0,-1,7,3,16,-9,1398,0,1,16.059999,14.25,12.22495,1.157854,1,.0049999999,.495,.25,.375,.23333333,1,2,1,3,2,1.8099995,361,0
71052,184,0,19,7,22,.0099999998,16,3,84,.25,-9,3,0,-1,7,4,16,-9,1025,0,1,16.059999,14.25,12.22495,1.157854,1,.0049999999,.495,.25,.375,.23333333,1,2,1,3,2,1.8099995,-373,0
71052,184,0,19,7,22,.0099999998,16,3,84,.25,-9,3,0,-1,7,5,16,86,1370,0,1,16.059999,14.25,12.22495,1.157854,1,.0049999999,.495,.25,.375,.23333333,1,2,1,3,2,1.8099995,345,0
71052,184,0,19,7,22,.0099999998,16,3,84,.25,-9,3,0,-1,7,6,16,-9,1398,1,2,16.059999,14.25,12.22495,1.157854,1,.0049999999,.495,.25,.375,.23333333,1,2,1,3,2,1.8099995,-49.25,0
71052,184,0,19,7,22,.0099999998,16,3,84,.25,-9,3,0,-1,7,7,16,-9,1146,1,2,16.059999,14.25,12.22495,1.157854,1,.0049999999,.495,.25,.375,.23333333,1,2,1,3,2,1.8099995,-252,0
71052,184,0,19,7,22,.0099999998,16,3,84,.25,-9,3,0,-1,7,8,16,86,659,1,2,16.059999,14.25,12.22495,1.157854,1,.0049999999,.495,.25,.375,.23333333,1,2,1,3,2,1.8099995,-487,0
71052,184,0,19,7,22,.0099999998,16,3,84,.25,-9,3,0,-1,7,9,16,-9,933,1,2,16.059999,14.25,12.22495,1.157854,1,.0049999999,.495,.25,.375,.23333333,1,2,1,3,2,1.8099995,274,0
71052,184,1,19,7,22,.0099999998,16,3,84,.25,-9,3,0,-1,7,10,-9,16,1201,1,2,16.059999,14.25,12.22495,1.157854,1,.0049999999,.495,.25,.375,.23333333,1,2,1,3,2,1.8099995,268,1
71052,184,0,19,7,22,.0099999998,16,3,84,.25,-9,3,0,-1,7,11,16,-9,857,1,3,16.059999,14.25,12.22495,1.157854,1,.0049999999,.495,.25,.375,.23333333,1,2,1,3,2,1.8099995,54.75,1
71052,184,0,19,7,22,.0099999998,16,3,84,.25,-9,3,0,-1,7,12,16,-9,801,1,3,16.059999,14.25,12.22495,1.157854,1,.0049999999,.495,.25,.375,.23333333,1,2,1,3,2,1.8099995,-56,0
71052,184,0,19,7,22,.0099999998,16,3,84,.25,-9,3,0,-1,7,13,16,-9,753,1,3,16.059999,14.25,12.22495,1.157854,1,.0049999999,.495,.25,.375,.23333333,1,2,1,3,2,1.8099995,-48,0
71052,184,0,19,7,22,.0099999998,16,3,84,.25,-9,3,0,-1,7,14,16,-9,588,1,3,16.059999,14.25,12.22495,1.157854,1,.0049999999,.495,.25,.375,.23333333,1,2,1,3,2,1.8099995,-165,0
71052,184,1,19,7,22,.0099999998,16,3,84,.25,-9,3,0,-1,7,15,86,16,1076,1,3,16.059999,14.25,12.22495,1.157854,1,.0049999999,.495,.25,.375,.23333333,1,2,1,3,2,1.8099995,488,1
71052,184,0,19,7,22,.0099999998,16,3,84,.25,-9,3,0,-1,7,16,16,-9,2029,1,4,16.059999,14.25,12.22495,1.157854,1,.0049999999,.495,.25,.375,.23333333,1,2,1,3,2,1.8099995,-361.75,1
71052,184,0,19,7,22,.0099999998,16,3,84,.25,-9,3,0,-1,7,17,16,86,589,1,4,16.059999,14.25,12.22495,1.157854,1,.0049999999,.495,.25,.375,.23333333,1,2,1,3,2,1.8099995,-1440,0
71052,184,1,19,7,22,.0099999998,16,3,84,.25,-9,3,0,-1,7,18,-9,16,1131,1,4,16.059999,14.25,12.22495,1.157854,1,.0049999999,.495,.25,.375,.23333333,1,2,1,3,2,1.8099995,542,1
71052,184,0,19,7,22,.0099999998,16,3,84,.25,-9,3,0,-1,7,19,16,-9,505,1,4,16.059999,14.25,12.22495,1.157854,1,.0049999999,.495,.25,.375,.23333333,1,2,1,3,2,1.8099995,-626,1
71052,184,0,19,7,22,.0099999998,16,3,84,.25,-9,3,0,-1,7,20,16,84,582,1,4,16.059999,14.25,12.22495,1.157854,1,.0049999999,.495,.25,.375,.23333333,1,2,1,3,2,1.8099995,77,0
71052,184,1,19,7,22,.0099999998,16,3,84,.25,-9,3,0,-1,7,21,-9,16,2985,1,5,16.059999,14.25,12.22495,1.157854,1,.0049999999,.495,.25,.375,.23333333,1,2,1,3,2,1.8099995,-568.25,1
71052,184,1,19,7,22,.0099999998,16,3,84,.25,-9,3,0,-1,7,22,-9,16,436,1,5,16.059999,14.25,12.22495,1.157854,1,.0049999999,.495,.25,.375,.23333333,1,2,1,3,2,1.8099995,-2549,0
71052,184,0,19,7,22,.0099999998,16,3,84,.25,-9,3,0,-1,7,23,16,-9,935,1,5,16.059999,14.25,12.22495,1.157854,1,.0049999999,.495,.25,.375,.23333333,1,2,1,3,2,1.8099995,499,1
71052,184,0,19,7,22,.0099999998,16,3,84,.25,-9,3,0,-1,7,24,16,-9,773,1,5,16.059999,14.25,12.22495,1.157854,1,.0049999999,.495,.25,.375,.23333333,1,2,1,3,2,1.8099995,-162,0
71052,184,0,19,7,22,.0099999998,16,3,84,.25,-9,3,0,-1,7,25,16,-9,712,1,5,16.059999,14.25,12.22495,1.157854,1,.0049999999,.495,.25,.375,.23333333,1,2,1,3,2,1.8099995,-61,0
71052,195,1,19,7,10,1,10,1,92,.0099999998,9,9,0,0,28,1,9,10,6325,0,1,10,9.8299999,0,9.8537893,1,2,.5,.000078124998,.495,.93333334,1,2,1,1,4,.17000008,-683.5,0
71052,195,1,19,7,10,1,10,1,92,.0099999998,9,9,0,0,28,2,9,10,912,0,1,10,9.8299999,0,9.8537893,1,2,.5,.000078124998,.495,.93333334,1,2,1,1,4,.17000008,-5413,0
71052,195,1,19,7,10,1,10,1,92,.0099999998,9,9,0,0,28,3,9,10,945,0,1,10,9.8299999,0,9.8537893,1,2,.5,.000078124998,.495,.93333334,1,2,1,1,4,.17000008,33,0
71052,195,1,19,7,10,1,10,1,92,.0099999998,9,9,0,0,28,4,9,10,807,0,1,10,9.8299999,0,9.8537893,1,2,.5,.000078124998,.495,.93333334,1,2,1,1,4,.17000008,-138,0
71052,195,1,19,7,10,1,10,1,92,.0099999998,9,9,0,0,28,5,9,10,3591,0,1,10,9.8299999,0,9.8537893,1,2,.5,.000078124998,.495,.93333334,1,2,1,1,4,.17000008,2784,0
71052,195,1,19,7,10,1,10,1,92,.0099999998,9,9,0,0,28,6,9,10,4664,1,2,10,9.8299999,0,9.8537893,1,2,.5,.000078124998,.495,.93333334,1,2,1,1,4,.17000008,501,0
71052,195,0,19,7,10,1,10,1,92,.0099999998,9,9,0,0,28,7,10,9,599,1,2,10,9.8299999,0,9.8537893,1,2,.5,.000078124998,.495,.93333334,1,2,1,1,4,.17000008,-4065,1
71052,195,1,19,7,10,1,10,1,92,.0099999998,9,9,0,0,28,8,9,10,866,1,2,10,9.8299999,0,9.8537893,1,2,.5,.000078124998,.495,.93333334,1,2,1,1,4,.17000008,267,1
71052,195,0,19,7,10,1,10,1,92,.0099999998,9,9,0,0,28,9,10,9,3844,1,2,10,9.8299999,0,9.8537893,1,2,.5,.000078124998,.495,.93333334,1,2,1,1,4,.17000008,2978,1
71052,195,1,19,7,10,1,10,1,92,.0099999998,9,9,0,0,28,10,9,10,6668,1,2,10,9.8299999,0,9.8537893,1,2,.5,.000078124998,.495,.93333334,1,2,1,1,4,.17000008,2824,1
71052,195,1,19,7,10,1,10,1,92,.0099999998,9,9,0,0,28,11,9,10,576,1,3,10,9.8299999,0,9.8537893,1,2,.5,.000078124998,.495,.93333334,1,2,1,1,4,.17000008,-11,1
71052,195,0,19,7,10,1,10,1,92,.0099999998,9,9,0,0,28,12,10,9,574,1,3,10,9.8299999,0,9.8537893,1,2,.5,.000078124998,.495,.93333334,1,2,1,1,4,.17000008,-2,1
71052,195,0,19,7,10,1,10,1,92,.0099999998,9,9,0,0,28,13,10,9,1492,1,3,10,9.8299999,0,9.8537893,1,2,.5,.000078124998,.495,.93333334,1,2,1,1,4,.17000008,918,0
71052,195,1,19,7,10,1,10,1,92,.0099999998,9,9,0,0,28,14,9,10,629,1,3,10,9.8299999,0,9.8537893,1,2,.5,.000078124998,.495,.93333334,1,2,1,1,4,.17000008,-863,1
71052,195,0,19,7,10,1,10,1,92,.0099999998,9,9,0,0,28,15,10,9,532,1,3,10,9.8299999,0,9.8537893,1,2,.5,.000078124998,.495,.93333334,1,2,1,1,4,.17000008,-97,1
71052,195,1,19,7,10,1,10,1,92,.0099999998,9,9,0,0,28,16,92,10,611,1,4,10,9.8299999,0,9.8537893,1,2,.5,.000078124998,.495,.93333334,1,2,1,1,4,.17000008,80.25,1
71052,195,1,19,7,10,1,10,1,92,.0099999998,9,9,0,0,28,17,9,10,601,1,4,10,9.8299999,0,9.8537893,1,2,.5,.000078124998,.495,.93333334,1,2,1,1,4,.17000008,-10,0
71052,195,1,19,7,10,1,10,1,92,.0099999998,9,9,0,0,28,18,9,10,807,1,4,10,9.8299999,0,9.8537893,1,2,.5,.000078124998,.495,.93333334,1,2,1,1,4,.17000008,206,0
71052,195,1,19,7,10,1,10,1,92,.0099999998,9,9,0,0,28,19,9,10,7614,1,4,10,9.8299999,0,9.8537893,1,2,.5,.000078124998,.495,.93333334,1,2,1,1,4,.17000008,6807,0
71052,195,1,19,7,10,1,10,1,92,.0099999998,9,9,0,0,28,20,9,10,932,1,4,10,9.8299999,0,9.8537893,1,2,.5,.000078124998,.495,.93333334,1,2,1,1,4,.17000008,-6682,0
71052,195,0,19,7,10,1,10,1,92,.0099999998,9,9,0,0,28,21,10,9,617,1,5,10,9.8299999,0,9.8537893,1,2,.5,.000078124998,.495,.93333334,1,2,1,1,4,.17000008,995.25,0
71052,195,0,19,7,10,1,10,1,92,.0099999998,9,9,0,0,28,22,10,9,1427,1,5,10,9.8299999,0,9.8537893,1,2,.5,.000078124998,.495,.93333334,1,2,1,1,4,.17000008,810,0
71052,195,1,19,7,10,1,10,1,92,.0099999998,9,9,0,0,28,23,9,10,600,1,5,10,9.8299999,0,9.8537893,1,2,.5,.000078124998,.495,.93333334,1,2,1,1,4,.17000008,-827,1
71052,195,0,19,7,10,1,10,1,92,.0099999998,9,9,0,0,28,24,10,9,1325,1,5,10,9.8299999,0,9.8537893,1,2,.5,.000078124998,.495,.93333334,1,2,1,1,4,.17000008,725,1
71052,195,1,19,7,10,1,10,1,92,.0099999998,9,9,0,0,28,25,9,10,4598,1,5,10,9.8299999,0,9.8537893,1,2,.5,.000078124998,.495,.93333334,1,2,1,1,4,.17000008,3273,1
71052,197,0,19,7,19,1,19,1,38,.75,-33,4,0,0,10,1,19,35,4268,0,1,19,20.25,0,-1.0943456,1,2,.5,.1875,.125,.33333334,1,2,1,1,3,-1.25,-674.75,0
71052,197,0,19,7,19,1,19,1,38,.75,-33,4,0,0,10,2,19,35,1796,0,1,19,20.25,0,-1.0943456,1,2,.5,.1875,.125,.33333334,1,2,1,1,3,-1.25,-2472,0
71052,197,0,19,7,19,1,19,1,38,.75,-33,4,0,0,10,3,19,37,789,0,1,19,20.25,0,-1.0943456,1,2,.5,.1875,.125,.33333334,1,2,1,1,3,-1.25,-1007,0
71052,197,0,19,7,19,1,19,1,38,.75,-33,4,0,0,10,4,19,37,831,0,1,19,20.25,0,-1.0943456,1,2,.5,.1875,.125,.33333334,1,2,1,1,3,-1.25,42,0
71052,197,0,19,7,19,1,19,1,38,.75,-33,4,0,0,10,5,19,-33,1569,0,1,19,20.25,0,-1.0943456,1,2,.5,.1875,.125,.33333334,1,2,1,1,3,-1.25,738,0
71052,197,0,19,7,19,1,19,1,38,.75,-33,4,0,0,10,6,19,-33,984,1,2,19,20.25,0,-1.0943456,1,2,.5,.1875,.125,.33333334,1,2,1,1,3,-1.25,-112.5,0
71052,197,0,19,7,19,1,19,1,38,.75,-33,4,0,0,10,7,19,-33,685,1,2,19,20.25,0,-1.0943456,1,2,.5,.1875,.125,.33333334,1,2,1,1,3,-1.25,-299,0
71052,197,0,19,7,19,1,19,1,38,.75,-33,4,0,0,10,8,19,35,648,1,2,19,20.25,0,-1.0943456,1,2,.5,.1875,.125,.33333334,1,2,1,1,3,-1.25,-37,0
71052,197,0,19,7,19,1,19,1,38,.75,-33,4,0,0,10,9,19,-33,586,1,2,19,20.25,0,-1.0943456,1,2,.5,.1875,.125,.33333334,1,2,1,1,3,-1.25,-62,0
71052,197,0,19,7,19,1,19,1,38,.75,-33,4,0,0,10,10,19,-33,534,1,2,19,20.25,0,-1.0943456,1,2,.5,.1875,.125,.33333334,1,2,1,1,3,-1.25,-52,0
71052,197,1,19,7,19,1,19,1,38,.75,-33,4,0,0,10,11,35,19,2206,1,3,19,20.25,0,-1.0943456,1,2,.5,.1875,.125,.33333334,1,2,1,1,3,-1.25,-394.75,0
71052,197,0,19,7,19,1,19,1,38,.75,-33,4,0,0,10,12,19,35,1010,1,3,19,20.25,0,-1.0943456,1,2,.5,.1875,.125,.33333334,1,2,1,1,3,-1.25,-1196,1
71052,197,0,19,7,19,1,19,1,38,.75,-33,4,0,0,10,13,19,35,632,1,3,19,20.25,0,-1.0943456,1,2,.5,.1875,.125,.33333334,1,2,1,1,3,-1.25,-378,0
71052,197,1,19,7,19,1,19,1,38,.75,-33,4,0,0,10,14,35,19,598,1,3,19,20.25,0,-1.0943456,1,2,.5,.1875,.125,.33333334,1,2,1,1,3,-1.25,-34,1
71052,197,1,19,7,19,1,19,1,38,.75,-33,4,0,0,10,15,37,19,627,1,3,19,20.25,0,-1.0943456,1,2,.5,.1875,.125,.33333334,1,2,1,1,3,-1.25,29,0
71052,197,0,19,7,19,1,19,1,38,.75,-33,4,0,0,10,16,19,35,747,1,4,19,20.25,0,-1.0943456,1,2,.5,.1875,.125,.33333334,1,2,1,1,3,-1.25,-54.75,1
71052,197,1,19,7,19,1,19,1,38,.75,-33,4,0,0,10,17,-33,19,577,1,4,19,20.25,0,-1.0943456,1,2,.5,.1875,.125,.33333334,1,2,1,1,3,-1.25,-170,1
71052,197,0,19,7,19,1,19,1,38,.75,-33,4,0,0,10,18,19,-33,578,1,4,19,20.25,0,-1.0943456,1,2,.5,.1875,.125,.33333334,1,2,1,1,3,-1.25,1,1
71052,197,0,19,7,19,1,19,1,38,.75,-33,4,0,0,10,19,19,35,508,1,4,19,20.25,0,-1.0943456,1,2,.5,.1875,.125,.33333334,1,2,1,1,3,-1.25,-70,0
71052,197,1,19,7,19,1,19,1,38,.75,-33,4,0,0,10,20,35,19,528,1,4,19,20.25,0,-1.0943456,1,2,.5,.1875,.125,.33333334,1,2,1,1,3,-1.25,20,1
71052,197,0,19,7,19,1,19,1,38,.75,-33,4,0,0,10,21,19,-33,1379,1,5,19,20.25,0,-1.0943456,1,2,.5,.1875,.125,.33333334,1,2,1,1,3,-1.25,-133,1
71052,197,1,19,7,19,1,19,1,38,.75,-33,4,0,0,10,22,37,19,770,1,5,19,20.25,0,-1.0943456,1,2,.5,.1875,.125,.33333334,1,2,1,1,3,-1.25,-609,1
71052,197,1,19,7,19,1,19,1,38,.75,-33,4,0,0,10,23,35,19,615,1,5,19,20.25,0,-1.0943456,1,2,.5,.1875,.125,.33333334,1,2,1,1,3,-1.25,-155,0
71052,197,1,19,7,19,1,19,1,38,.75,-33,4,0,0,10,24,-33,19,650,1,5,19,20.25,0,-1.0943456,1,2,.5,.1875,.125,.33333334,1,2,1,1,3,-1.25,35,0
71052,197,1,19,7,19,1,19,1,38,.75,-33,4,0,0,10,25,41,19,847,1,5,19,20.25,0,-1.0943456,1,2,.5,.1875,.125,.33333334,1,2,1,1,3,-1.25,197,0
71052,199,1,19,7,76,.5,-24,1,38,.60000002,-20,3,0,0,23,1,-20,76,12388,0,1,26,14.8,0,-.39499506,1,1,.25,.60000002,.2,.76666665,1,2,1,1,2,11.2,-2864.5,0
71052,199,0,19,7,76,.5,-24,1,38,.60000002,-20,3,0,0,23,2,76,-20,4582,0,1,26,14.8,0,-.39499506,1,1,.25,.60000002,.2,.76666665,1,2,1,1,2,11.2,-7806,0
71052,199,0,19,7,76,.5,-24,1,38,.60000002,-20,3,0,0,23,3,76,-20,2392,0,1,26,14.8,0,-.39499506,1,1,.25,.60000002,.2,.76666665,1,2,1,1,2,11.2,-2190,0
71052,199,1,19,7,76,.5,-24,1,38,.60000002,-20,3,0,0,23,4,-20,76,4186,0,1,26,14.8,0,-.39499506,1,1,.25,.60000002,.2,.76666665,1,2,1,1,2,11.2,1794,0
71052,199,0,19,7,76,.5,-24,1,38,.60000002,-20,3,0,0,23,5,76,38,930,0,1,26,14.8,0,-.39499506,1,1,.25,.60000002,.2,.76666665,1,2,1,1,2,11.2,-3256,0
71052,199,0,19,7,76,.5,-24,1,38,.60000002,-20,3,0,0,23,6,-24,-20,639,1,2,26,14.8,0,-.39499506,1,1,.25,.60000002,.2,.76666665,1,2,1,1,2,11.2,-27.75,1
71052,199,1,19,7,76,.5,-24,1,38,.60000002,-20,3,0,0,23,7,38,76,767,1,2,26,14.8,0,-.39499506,1,1,.25,.60000002,.2,.76666665,1,2,1,1,2,11.2,128,1
71052,199,0,19,7,76,.5,-24,1,38,.60000002,-20,3,0,0,23,8,76,-20,706,1,2,26,14.8,0,-.39499506,1,1,.25,.60000002,.2,.76666665,1,2,1,1,2,11.2,-61,1
71052,199,0,19,7,76,.5,-24,1,38,.60000002,-20,3,0,0,23,9,76,40,803,1,2,26,14.8,0,-.39499506,1,1,.25,.60000002,.2,.76666665,1,2,1,1,2,11.2,97,0
71052,199,1,19,7,76,.5,-24,1,38,.60000002,-20,3,0,0,23,10,40,76,528,1,2,26,14.8,0,-.39499506,1,1,.25,.60000002,.2,.76666665,1,2,1,1,2,11.2,-275,1
71052,199,1,19,7,76,.5,-24,1,38,.60000002,-20,3,0,0,23,11,-20,76,1218,1,3,26,14.8,0,-.39499506,1,1,.25,.60000002,.2,.76666665,1,2,1,1,2,11.2,-151,1
71052,199,0,19,7,76,.5,-24,1,38,.60000002,-20,3,0,0,23,12,76,38,545,1,3,26,14.8,0,-.39499506,1,1,.25,.60000002,.2,.76666665,1,2,1,1,2,11.2,-673,1
71052,199,1,19,7,76,.5,-24,1,38,.60000002,-20,3,0,0,23,13,38,76,786,1,3,26,14.8,0,-.39499506,1,1,.25,.60000002,.2,.76666665,1,2,1,1,2,11.2,241,1
71052,199,0,19,7,76,.5,-24,1,38,.60000002,-20,3,0,0,23,14,76,34,847,1,3,26,14.8,0,-.39499506,1,1,.25,.60000002,.2,.76666665,1,2,1,1,2,11.2,61,1
71052,199,0,19,7,76,.5,-24,1,38,.60000002,-20,3,0,0,23,15,76,-20,614,1,3,26,14.8,0,-.39499506,1,1,.25,.60000002,.2,.76666665,1,2,1,1,2,11.2,-233,0
71052,199,0,19,7,76,.5,-24,1,38,.60000002,-20,3,0,0,23,16,76,-20,840,1,4,26,14.8,0,-.39499506,1,1,.25,.60000002,.2,.76666665,1,2,1,1,2,11.2,-53.75,1
71052,199,0,19,7,76,.5,-24,1,38,.60000002,-20,3,0,0,23,17,-24,-20,607,1,4,26,14.8,0,-.39499506,1,1,.25,.60000002,.2,.76666665,1,2,1,1,2,11.2,-233,0
71052,199,0,19,7,76,.5,-24,1,38,.60000002,-20,3,0,0,23,18,76,40,569,1,4,26,14.8,0,-.39499506,1,1,.25,.60000002,.2,.76666665,1,2,1,1,2,11.2,-38,0
71052,199,0,19,7,76,.5,-24,1,38,.60000002,-20,3,0,0,23,19,-24,38,628,1,4,26,14.8,0,-.39499506,1,1,.25,.60000002,.2,.76666665,1,2,1,1,2,11.2,59,0
71052,199,0,19,7,76,.5,-24,1,38,.60000002,-20,3,0,0,23,20,-24,-20,625,1,4,26,14.8,0,-.39499506,1,1,.25,.60000002,.2,.76666665,1,2,1,1,2,11.2,-3,0
71052,199,1,19,7,76,.5,-24,1,38,.60000002,-20,3,0,0,23,21,-20,-24,626,1,5,26,14.8,0,-.39499506,1,1,.25,.60000002,.2,.76666665,1,2,1,1,2,11.2,.5,0
71052,199,0,19,7,76,.5,-24,1,38,.60000002,-20,3,0,0,23,22,76,34,798,1,5,26,14.8,0,-.39499506,1,1,.25,.60000002,.2,.76666665,1,2,1,1,2,11.2,172,1
71052,199,0,19,7,76,.5,-24,1,38,.60000002,-20,3,0,0,23,23,-24,40,522,1,5,26,14.8,0,-.39499506,1,1,.25,.60000002,.2,.76666665,1,2,1,1,2,11.2,-276,0
71052,199,1,19,7,76,.5,-24,1,38,.60000002,-20,3,0,0,23,24,40,76,550,1,5,26,14.8,0,-.39499506,1,1,.25,.60000002,.2,.76666665,1,2,1,1,2,11.2,28,1
71052,199,0,19,7,76,.5,-24,1,38,.60000002,-20,3,0,0,23,25,76,40,628,1,5,26,14.8,0,-.39499506,1,1,.25,.60000002,.2,.76666665,1,2,1,1,2,11.2,78,1
71052,204,1,19,7,9,1,9,1,55,.1,5,1,1,0,3,1,5,9,7945,0,1,9,10,0,2.6666667,1,2,.5,.2,.44999999,.1,1,2,1,1,1,-1,-1530.5,0
71052,204,1,19,7,9,1,9,1,55,.1,5,1,1,0,3,2,5,9,983,0,1,9,10,0,2.6666667,1,2,.5,.2,.44999999,.1,1,2,1,1,1,-1,-6962,0
71052,204,0,19,7,9,1,9,1,55,.1,5,1,1,0,3,3,9,5,735,0,1,9,10,0,2.6666667,1,2,.5,.2,.44999999,.1,1,2,1,1,1,-1,-248,0
71052,204,1,19,7,9,1,9,1,55,.1,5,1,1,0,3,4,55,9,1575,0,1,9,10,0,2.6666667,1,2,.5,.2,.44999999,.1,1,2,1,1,1,-1,840,0
71052,204,1,19,7,9,1,9,1,55,.1,5,1,1,0,3,5,5,9,1823,0,1,9,10,0,2.6666667,1,2,.5,.2,.44999999,.1,1,2,1,1,1,-1,248,0
71052,204,1,19,7,9,1,9,1,55,.1,5,1,1,0,3,6,5,9,1179,1,2,9,10,0,2.6666667,1,2,.5,.2,.44999999,.1,1,2,1,1,1,-1,-72,1
71052,204,1,19,7,9,1,9,1,55,.1,5,1,1,0,3,7,5,9,937,1,2,9,10,0,2.6666667,1,2,.5,.2,.44999999,.1,1,2,1,1,1,-1,-242,0
71052,204,0,19,7,9,1,9,1,55,.1,5,1,1,0,3,8,9,5,681,1,2,9,10,0,2.6666667,1,2,.5,.2,.44999999,.1,1,2,1,1,1,-1,-256,1
71052,204,0,19,7,9,1,9,1,55,.1,5,1,1,0,3,9,9,5,973,1,2,9,10,0,2.6666667,1,2,.5,.2,.44999999,.1,1,2,1,1,1,-1,292,0
71052,204,1,19,7,9,1,9,1,55,.1,5,1,1,0,3,10,5,9,891,1,2,9,10,0,2.6666667,1,2,.5,.2,.44999999,.1,1,2,1,1,1,-1,-82,1
71052,204,0,19,7,9,1,9,1,55,.1,5,1,1,0,3,11,9,5,686,1,3,9,10,0,2.6666667,1,2,.5,.2,.44999999,.1,1,2,1,1,1,-1,12.5,1
71052,204,0,19,7,9,1,9,1,55,.1,5,1,1,0,3,12,9,55,746,1,3,9,10,0,2.6666667,1,2,.5,.2,.44999999,.1,1,2,1,1,1,-1,60,0
