subjid,gameid,b,age,set,ha,pha,la,lotnuma,hb,phb,lb,lotnumb,amb,corr,order,trial,payoff,forgone,block,eva,evb,skewa,skewb,dominance,hapwa,lapwa,hapwb,lapwb,Gender,Location,Condition,ShapeA,ShapeB,diffev,predicted_class1,predicted_class2
71051,196,1,22,7,19,0.80000001,4,1,38,0.60000002,-27,1,1,0,2,23,38,19,5,16.0,12.0,-1.5,-0.40824831,1,1.6,0.1,1.2,0.2,2,2,1,1,1,4.0,0,0
71051,196,1,22,7,19,0.80000001,4,1,38,0.60000002,-27,1,1,0,2,24,38,19,5,16.0,12.0,-1.5,-0.40824831,1,1.6,0.1,1.2,0.2,2,2,1,1,1,4.0,0,0
71051,196,0,22,7,19,0.80000001,4,1,38,0.60000002,-27,1,1,0,2,25,19,38,5,16.0,12.0,-1.5,-0.40824831,1,1.6,0.1,1.2,0.2,2,2,1,1,1,4.0,0,0
71051,202,1,22,7,53,0.1,27,1,32,0.94999999,9,1,0,0,11,1,32,53,1,29.6,30.85,2.6666667,-4.1294832,1,0.2,0.44999999,1.9,0.025,2,2,1,1,1,-1.25,1,0
71051,202,1,22,7,53,0.1,27,1,32,0.94999999,9,1,0,0,11,2,32,27,1,29.6,30.85,2.6666667,-4.1294832,1,0.2,0.44999999,1.9,0.025,2,2,1,1,1,-1.25,0,1
71051,202,1,22,7,53,0.1,27,1,32,0.94999999,9,1,0,0,11,3,32,27,1,29.6,30.85,2.6666667,-4.1294832,1,0.2,0.44999999,1.9,0.025,2,2,1,1,1,-1.25,0,0
71051,202,1,22,7,53,0.1,27,1,32,0.94999999,9,1,0,0,11,4,32,27,1,29.6,30.85,2.6666667,-4.1294832,1,0.2,0.44999999,1.9,0.025,2,2,1,1,1,-1.25,0,0
71051,202,1,22,7,53,0.1,27,1,32,0.94999999,9,1,0,0,11,5,32,27,1,29.6,30.85,2.6666667,-4.1294832,1,0.2,0.44999999,1.9,0.025,2,2,1,1,1,-1.25,0,0
71051,202,1,22,7,53,0.1,27,1,32,0.94999999,9,1,0,0,11,6,32,27,2,29.6,30.85,2.6666667,-4.1294832,1,0.2,0.44999999,1.9,0.025,2,2,1,1,1,-1.25,0,0
71051,202,1,22,7,53,0.1,27,1,32,0.94999999,9,1,0,0,11,7,9,27,2,29.6,30.85,2.6666667,-4.1294832,1,0.2,0.44999999,1.9,0.025,2,2,1,1,1,-1.25,0,0
71051,202,1,22,7,53,0.1,27,1,32,0.94999999,9,1,0,0,11,8,32,27,2,29.6,30.85,2.6666667,-4.1294832,1,0.2,0.44999999,1.9,0.025,2,2,1,1,1,-1.25,0,0
71051,202,1,22,7,53,0.1,27,1,32,0.94999999,9,1,0,0,11,9,32,27,2,29.6,30.85,2.6666667,-4.1294832,1,0.2,0.44999999,1.9,0.025,2,2,1,1,1,-1.25,0,0
71051,202,1,22,7,53,0.1,27,1,32,0.94999999,9,1,0,0,11,10,32,27,2,29.6,30.85,2.6666667,-4.1294832,1,0.2,0.44999999,1.9,0.025,2,2,1,1,1,-1.25,0,0
71051,202,1,22,7,53,0.1,27,1,32,0.94999999,9,1,0,0,11,11,32,27,3,29.6,30.85,2.6666667,-4.1294832,1,0.2,0.44999999,1.9,0.025,2,2,1,1,1,-1.25,0,0
71051,202,1,22,7,53,0.1,27,1,32,0.94999999,9,1,0,0,11,12,32,27,3,29.6,30.85,2.6666667,-4.1294832,1,0.2,0.44999999,1.9,0.025,2,2,1,1,1,-1.25,0,0
71051,202,1,22,7,53,0.1,27,1,32,0.94999999,9,1,0,0,11,13,32,27,3,29.6,30.85,2.6666667,-4.1294832,1,0.2,0.44999999,1.9,0.025,2,2,1,1,1,-1.25,0,0
71051,202,1,22,7,53,0.1,27,1,32,0.94999999,9,1,0,0,11,14,32,27,3,29.6,30.85,2.6666667,-4.1294832,1,0.2,0.44999999,1.9,0.025,2,2,1,1,1,-1.25,0,0
71051,202,1,22,7,53,0.1,27,1,32,0.94999999,9,1,0,0,11,15,32,27,3,29.6,30.85,2.6666667,-4.1294832,1,0.2,0.44999999,1.9,0.025,2,2,1,1,1,-1.25,0,0
71051,202,1,22,7,53,0.1,27,1,32,0.94999999,9,1,0,0,11,16,32,53,4,29.6,30.85,2.6666667,-4.1294832,1,0.2,0.44999999,1.9,0.025,2,2,1,1,1,-1.25,0,0
71051,202,1,22,7,53,0.1,27,1,32,0.94999999,9,1,0,0,11,17,32,27,4,29.6,30.85,2.6666667,-4.1294832,1,0.2,0.44999999,1.9,0.025,2,2,1,1,1,-1.25,0,0
71051,202,1,22,7,53,0.1,27,1,32,0.94999999,9,1,0,0,11,18,32,27,4,29.6,30.85,2.6666667,-4.1294832,1,0.2,0.44999999,1.9,0.025,2,2,1,1,1,-1.25,0,0
71051,202,1,22,7,53,0.1,27,1,32,0.94999999,9,1,0,0,11,19,32,27,4,29.6,30.85,2.6666667,-4.1294832,1,0.2,0.44999999,1.9,0.025,2,2,1,1,1,-1.25,0,0
71051,202,1,22,7,53,0.1,27,1,32,0.94999999,9,1,0,0,11,20,32,53,4,29.6,30.85,2.6666667,-4.1294832,1,0.2,0.44999999,1.9,0.025,2,2,1,1,1,-1.25,0,0
71051,202,1,22,7,53,0.1,27,1,32,0.94999999,9,1,0,0,11,21,32,27,5,29.6,30.85,2.6666667,-4.1294832,1,0.2,0.44999999,1.9,0.025,2,2,1,1,1,-1.25,0,0
71051,202,1,22,7,53,0.1,27,1,32,0.94999999,9,1,0,0,11,22,9,27,5,29.6,30.85,2.6666667,-4.1294832,1,0.2,0.44999999,1.9,0.025,2,2,1,1,1,-1.25,0,0
71051,202,1,22,7,53,0.1,27,1,32,0.94999999,9,1,0,0,11,23,32,27,5,29.6,30.85,2.6666667,-4.1294832,1,0.2,0.44999999,1.9,0.025,2,2,1,1,1,-1.25,0,0
71051,202,1,22,7,53,0.1,27,1,32,0.94999999,9,1,0,0,11,24,32,27,5,29.6,30.85,2.6666667,-4.1294832,1,0.2,0.44999999,1.9,0.025,2,2,1,1,1,-1.25,0,0
71051,202,1,22,7,53,0.1,27,1,32,0.94999999,9,1,0,0,11,25,32,27,5,29.6,30.85,2.6666667,-4.1294832,1,0.2,0.44999999,1.9,0.025,2,2,1,1,1,-1.25,0,0
71051,203,0,22,7,104,0.050000001,1,7,34,0.050000001,2,2,0,0,10,1,1,2,1,6.1500001,3.5999999,4.1305075,4.1365457,1,0.0015625,0.47499999,0.050000001,0.47499999,2,2,1,4,2,2.5500002,0,0
71051,203,0,22,7,104,0.050000001,1,7,34,0.050000001,2,2,0,0,10,2,1,2,1,6.1500001,3.5999999,4.1305075,4.1365457,1,0.0015625,0.47499999,0.050000001,0.47499999,2,2,1,4,2,2.5500002,0,1
71051,203,0,22,7,104,0.050000001,1,7,34,0.050000001,2,2,0,0,10,3,1,2,1,6.1500001,3.5999999,4.1305075,4.1365457,1,0.0015625,0.47499999,0.050000001,0.47499999,2,2,1,4,2,2.5500002,0,0
71051,203,0,22,7,104,0.050000001,1,7,34,0.050000001,2,2,0,0,10,4,1,2,1,6.1500001,3.5999999,4.1305075,4.1365457,1,0.0015625,0.47499999,0.050000001,0.47499999,2,2,1,4,2,2.5500002,0,0
71051,203,0,22,7,104,0.050000001,1,7,34,0.050000001,2,2,0,0,10,5,1,2,1,6.1500001,3.5999999,4.1305075,4.1365457,1,0.0015625,0.47499999,0.050000001,0.47499999,2,2,1,4,2,2.5500002,0,0
71051,203,0,22,7,104,0.050000001,1,7,34,0.050000001,2,2,0,0,10,6,1,2,2,6.1500001,3.5999999,4.1305075,4.1365457,1,0.0015625,0.47499999,0.050000001,0.47499999,2,2,1,4,2,2.5500002,0,0
71051,203,0,22,7,104,0.050000001,1,7,34,0.050000001,2,2,0,0,10,7,1,2,2,6.1500001,3.5999999,4.1305075,4.1365457,1,0.0015625,0.47499999,0.050000001,0.47499999,2,2,1,4,2,2.5500002,0,0
71051,203,0,22,7,104,0.050000001,1,7,34,0.050000001,2,2,0,0,10,8,1,2,2,6.1500001,3.5999999,4.1305075,4.1365457,1,0.0015625,0.47499999,0.050000001,0.47499999,2,2,1,4,2,2.5500002,0,0
71051,203,0,22,7,104,0.050000001,1,7,34,0.050000001,2,2,0,0,10,9,1,2,2,6.1500001,3.5999999,4.1305075,4.1365457,1,0.0015625,0.47499999,0.050000001,0.47499999,2,2,1,4,2,2.5500002,0,0
71051,203,0,22,7,104,0.050000001,1,7,34,0.050000001,2,2,0,0,10,10,1,2,2,6.1500001,3.5999999,4.1305075,4.1365457,1,0.0015625,0.47499999,0.050000001,0.47499999,2,2,1,4,2,2.5500002,0,0
71051,203,0,22,7,104,0.050000001,1,7,34,0.050000001,2,2,0,0,10,11,1,2,3,6.1500001,3.5999999,4.1305075,4.1365457,1,0.0015625,0.47499999,0.050000001,0.47499999,2,2,1,4,2,2.5500002,0,0
71051,203,0,22,7,104,0.050000001,1,7,34,0.050000001,2,2,0,0,10,12,1,2,3,6.1500001,3.5999999,4.1305075,4.1365457,1,0.0015625,0.47499999,0.050000001,0.47499999,2,2,1,4,2,2.5500002,0,0
71051,203,0,22,7,104,0.050000001,1,7,34,0.050000001,2,2,0,0,10,13,1,2,3,6.1500001,3.5999999,4.1305075,4.1365457,1,0.0015625,0.47499999,0.050000001,0.47499999,2,2,1,4,2,2.5500002,0,0
71051,203,0,22,7,104,0.050000001,1,7,34,0.050000001,2,2,0,0,10,14,1,2,3,6.1500001,3.5999999,4.1305075,4.1365457,1,0.0015625,0.47499999,0.050000001,0.47499999,2,2,1,4,2,2.5500002,0,0
71051,203,0,22,7,104,0.050000001,1,7,34,0.050000001,2,2,0,0,10,15,1,2,3,6.1500001,3.5999999,4.1305075,4.1365457,1,0.0015625,0.47499999,0.050000001,0.47499999,2,2,1,4,2,2.5500002,0,0
71051,203,0,22,7,104,0.050000001,1,7,34,0.050000001,2,2,0,0,10,16,1,2,4,6.1500001,3.5999999,4.1305075,4.1365457,1,0.0015625,0.47499999,0.050000001,0.47499999,2,2,1,4,2,2.5500002,0,0
71051,203,0,22,7,104,0.050000001,1,7,34,0.050000001,2,2,0,0,10,17,1,2,4,6.1500001,3.5999999,4.1305075,4.1365457,1,0.0015625,0.47499999,0.050000001,0.47499999,2,2,1,4,2,2.5500002,0,0
71051,203,0,22,7,104,0.050000001,1,7,34,0.050000001,2,2,0,0,10,18,1,2,4,6.1500001,3.5999999,4.1305075,4.1365457,1,0.0015625,0.47499999,0.050000001,0.47499999,2,2,1,4,2,2.5500002,0,0
71051,203,0,22,7,104,0.050000001,1,7,34,0.050000001,2,2,0,0,10,19,106,2,4,6.1500001,3.5999999,4.1305075,4.1365457,1,0.0015625,0.47499999,0.050000001,0.47499999,2,2,1,4,2,2.5500002,0,0
71051,203,0,22,7,104,0.050000001,1,7,34,0.050000001,2,2,0,0,10,20,1,2,4,6.1500001,3.5999999,4.1305075,4.1365457,1,0.0015625,0.47499999,0.050000001,0.47499999,2,2,1,4,2,2.5500002,0,0
71051,203,0,22,7,104,0.050000001,1,7,34,0.050000001,2,2,0,0,10,21,1,2,5,6.1500001,3.5999999,4.1305075,4.1365457,1,0.0015625,0.47499999,0.050000001,0.47499999,2,2,1,4,2,2.5500002,0,0
71051,203,0,22,7,104,0.050000001,1,7,34,0.050000001,2,2,0,0,10,22,1,2,5,6.1500001,3.5999999,4.1305075,4.1365457,1,0.0015625,0.47499999,0.050000001,0.47499999,2,2,1,4,2,2.5500002,0,0
71051,203,0,22,7,104,0.050000001,1,7,34,0.050000001,2,2,0,0,10,23,1,2,5,6.1500001,3.5999999,4.1305075,4.1365457,1,0.0015625,0.47499999,0.050000001,0.47499999,2,2,1,4,2,2.5500002,0,0
71051,203,0,22,7,104,0.050000001,1,7,34,0.050000001,2,2,0,0,10,24,1,35,5,6.1500001,3.5999999,4.1305075,4.1365457,1,0.0015625,0.47499999,0.050000001,0.47499999,2,2,1,4,2,2.5500002,0,0
71051,203,0,22,7,104,0.050000001,1,7,34,0.050000001,2,2,0,0,10,25,1,2,5,6.1500001,3.5999999,4.1305075,4.1365457,1,0.0015625,0.47499999,0.050000001,0.47499999,2,2,1,4,2,2.5500002,0,0
71051,209,1,22,7,85,0.40000001,-22,7,30,0.94999999,-2,1,0,0,22,1,30,89,1,20.799999,28.4,0.46231917,-4.1294832,1,0.40000001,0.003125,1.9,0.025,2,2,1,2,1,-7.6000004,1,0
71051,209,1,22,7,85,0.40000001,-22,7,30,0.94999999,-2,1,0,0,22,2,30,-22,1,20.799999,28.4,0.46231917,-4.1294832,1,0.40000001,0.003125,1.9,0.025,2,2,1,2,1,-7.6000004,1,1
71051,209,1,22,7,85,0.40000001,-22,7,30,0.94999999,-2,1,0,0,22,3,30,-22,1,20.799999,28.4,0.46231917,-4.1294832,1,0.40000001,0.003125,1.9,0.025,2,2,1,2,1,-7.6000004,1,0
71051,209,1,22,7,85,0.40000001,-22,7,30,0.94999999,-2,1,0,0,22,4,30,-22,1,20.799999,28.4,0.46231917,-4.1294832,1,0.40000001,0.003125,1.9,0.025,2,2,1,2,1,-7.6000004,1,0
71051,209,1,22,7,85,0.40000001,-22,7,30,0.94999999,-2,1,0,0,22,5,30,-22,1,20.799999,28.4,0.46231917,-4.1294832,1,0.40000001,0.003125,1.9,0.025,2,2,1,2,1,-7.6000004,1,0
71051,209,1,22,7,85,0.40000001,-22,7,30,0.94999999,-2,1,0,0,22,6,30,-22,2,20.799999,28.4,0.46231917,-4.1294832,1,0.40000001,0.003125,1.9,0.025,2,2,1,2,1,-7.6000004,1,0
71051,209,0,22,7,85,0.40000001,-22,7,30,0.94999999,-2,1,0,0,22,7,-22,30,2,20.799999,28.4,0.46231917,-4.1294832,1,0.40000001,0.003125,1.9,0.025,2,2,1,2,1,-7.6000004,0,1
71051,209,0,22,7,85,0.40000001,-22,7,30,0.94999999,-2,1,0,0,22,8,91,30,2,20.799999,28.4,0.46231917,-4.1294832,1,0.40000001,0.003125,1.9,0.025,2,2,1,2,1,-7.6000004,0,0
71051,209,1,22,7,85,0.40000001,-22,7,30,0.94999999,-2,1,0,0,22,9,30,-22,2,20.799999,28.4,0.46231917,-4.1294832,1,0.40000001,0.003125,1.9,0.025,2,2,1,2,1,-7.6000004,1,0
71051,209,0,22,7,85,0.40000001,-22,7,30,0.94999999,-2,1,0,0,22,10,-22,30,2,20.799999,28.4,0.46231917,-4.1294832,1,0.40000001,0.003125,1.9,0.025,2,2,1,2,1,-7.6000004,0,0
71051,209,0,22,7,85,0.40000001,-22,7,30,0.94999999,-2,1,0,0,22,11,89,30,3,20.799999,28.4,0.46231917,-4.1294832,1,0.40000001,0.003125,1.9,0.025,2,2,1,2,1,-7.6000004,0,0
71051,209,1,22,7,85,0.40000001,-22,7,30,0.94999999,-2,1,0,0,22,12,30,-22,3,20.799999,28.4,0.46231917,-4.1294832,1,0.40000001,0.003125,1.9,0.025,2,2,1,2,1,-7.6000004,1,0
71051,209,1,22,7,85,0.40000001,-22,7,30,0.94999999,-2,1,0,0,22,13,30,-22,3,20.799999,28.4,0.46231917,-4.1294832,1,0.40000001,0.003125,1.9,0.025,2,2,1,2,1,-7.6000004,1,0
71051,209,0,22,7,85,0.40000001,-22,7,30,0.94999999,-2,1,0,0,22,14,91,30,3,20.799999,28.4,0.46231917,-4.1294832,1,0.40000001,0.003125,1.9,0.025,2,2,1,2,1,-7.6000004,0,0
71051,209,1,22,7,85,0.40000001,-22,7,30,0.94999999,-2,1,0,0,22,15,30,-22,3,20.799999,28.4,0.46231917,-4.1294832,1,0.40000001,0.003125,1.9,0.025,2,2,1,2,1,-7.6000004,1,0
71051,209,1,22,7,85,0.40000001,-22,7,30,0.94999999,-2,1,0,0,22,16,30,-22,4,20.799999,28.4,0.46231917,-4.1294832,1,0.40000001,0.003125,1.9,0.025,2,2,1,2,1,-7.6000004,1,0
71051,209,0,22,7,85,0.40000001,-22,7,30,0.94999999,-2,1,0,0,22,17,89,30,4,20.799999,28.4,0.46231917,-4.1294832,1,0.40000001,0.003125,1.9,0.025,2,2,1,2,1,-7.6000004,0,0
71051,209,1,22,7,85,0.40000001,-22,7,30,0.94999999,-2,1,0,0,22,18,30,89,4,20.799999,28.4,0.46231917,-4.1294832,1,0.40000001,0.003125,1.9,0.025,2,2,1,2,1,-7.6000004,1,0
71051,209,1,22,7,85,0.40000001,-22,7,30,0.94999999,-2,1,0,0,22,19,30,91,4,20.799999,28.4,0.46231917,-4.1294832,1,0.40000001,0.003125,1.9,0.025,2,2,1,2,1,-7.6000004,1,0
71051,209,1,22,7,85,0.40000001,-22,7,30,0.94999999,-2,1,0,0,22,20,30,-22,4,20.799999,28.4,0.46231917,-4.1294832,1,0.40000001,0.003125,1.9,0.025,2,2,1,2,1,-7.6000004,1,0
71051,209,1,22,7,85,0.40000001,-22,7,30,0.94999999,-2,1,0,0,22,21,30,-22,5,20.799999,28.4,0.46231917,-4.1294832,1,0.40000001,0.003125,1.9,0.025,2,2,1,2,1,-7.6000004,1,0
71051,209,0,22,7,85,0.40000001,-22,7,30,0.94999999,-2,1,0,0,22,22,-22,30,5,20.799999,28.4,0.46231917,-4.1294832,1,0.40000001,0.003125,1.9,0.025,2,2,1,2,1,-7.6000004,0,0
71051,209,0,22,7,85,0.40000001,-22,7,30,0.94999999,-2,1,0,0,22,23,61,30,5,20.799999,28.4,0.46231917,-4.1294832,1,0.40000001,0.003125,1.9,0.025,2,2,1,2,1,-7.6000004,0,0
71051,209,1,22,7,85,0.40000001,-22,7,30,0.94999999,-2,1,0,0,22,24,30,-22,5,20.799999,28.4,0.46231917,-4.1294832,1,0.40000001,0.003125,1.9,0.025,2,2,1,2,1,-7.6000004,1,0
71051,209,1,22,7,85,0.40000001,-22,7,30,0.94999999,-2,1,0,0,22,25,30,91,5,20.799999,28.4,0.46231917,-4.1294832,1,0.40000001,0.003125,1.9,0.025,2,2,1,2,1,-7.6000004,1,0
71052,184,0,19,7,22,0.0099999998,16,3,84,0.25,-9,3,0,-1,7,1,16,-9,1,16.059999,14.25,12.22495,1.157854,1,0.0049999999,0.495,0.25,0.375,1,2,1,3,2,1.8099995,0,0
71052,184,0,19,7,22,0.0099999998,16,3,84,0.25,-9,3,0,-1,7,2,16,-9,1,16.059999,14.25,12.22495,1.157854,1,0.0049999999,0.495,0.25,0.375,1,2,1,3,2,1.8099995,0,1
71052,184,0,19,7,22,0.0099999998,16,3,84,0.25,-9,3,0,-1,7,3,16,-9,1,16.059999,14.25,12.22495,1.157854,1,0.0049999999,0.495,0.25,0.375,1,2,1,3,2,1.8099995,0,0
71052,184,0,19,7,22,0.0099999998,16,3,84,0.25,-9,3,0,-1,7,4,16,-9,1,16.059999,14.25,12.22495,1.157854,1,0.0049999999,0.495,0.25,0.375,1,2,1,3,2,1.8099995,0,0
71052,184,0,19,7,22,0.0099999998,16,3,84,0.25,-9,3,0,-1,7,5,16,86,1,16.059999,14.25,12.22495,1.157854,1,0.0049999999,0.495,0.25,0.375,1,2,1,3,2,1.8099995,0,0
71052,184,0,19,7,22,0.0099999998,16,3,84,0.25,-9,3,0,-1,7,6,16,-9,2,16.059999,14.25,12.22495,1.157854,1,0.0049999999,0.495,0.25,0.375,1,2,1,3,2,1.8099995,0,0
71052,184,0,19,7,22,0.0099999998,16,3,84,0.25,-9,3,0,-1,7,7,16,-9,2,16.059999,14.25,12.22495,1.157854,1,0.0049999999,0.495,0.25,0.375,1,2,1,3,2,1.8099995,0,0
71052,184,0,19,7,22,0.0099999998,16,3,84,0.25,-9,3,0,-1,7,8,16,86,2,16.059999,14.25,12.22495,1.157854,1,0.0049999999,0.495,0.25,0.375,1,2,1,3,2,1.8099995,0,0
71052,184,0,19,7,22,0.0099999998,16,3,84,0.25,-9,3,0,-1,7,9,16,-9,2,16.059999,14.25,12.22495,1.157854,1,0.0049999999,0.495,0.25,0.375,1,2,1,3,2,1.8099995,0,0
71052,184,1,19,7,22,0.0099999998,16,3,84,0.25,-9,3,0,-1,7,10,-9,16,2,16.059999,14.25,12.22495,1.157854,1,0.0049999999,0.495,0.25,0.375,1,2,1,3,2,1.8099995,1,0
71052,184,0,19,7,22,0.0099999998,16,3,84,0.25,-9,3,0,-1,7,11,16,-9,3,16.059999,14.25,12.22495,1.157854,1,0.0049999999,0.495,0.25,0.375,1,2,1,3,2,1.8099995,0,0
71052,184,0,19,7,22,0.0099999998,16,3,84,0.25,-9,3,0,-1,7,12,16,-9,3,16.059999,14.25,12.22495,1.157854,1,0.0049999999,0.495,0.25,0.375,1,2,1,3,2,1.8099995,0,0
71052,184,0,19,7,22,0.0099999998,16,3,84,0.25,-9,3,0,-1,7,13,16,-9,3,16.059999,14.25,12.22495,1.157854,1,0.0049999999,0.495,0.25,0.375,1,2,1,3,2,1.8099995,0,0
71052,184,0,19,7,22,0.0099999998,16,3,84,0.25,-9,3,0,-1,7,14,16,-9,3,16.059999,14.25,12.22495,1.157854,1,0.0049999999,0.495,0.25,0.375,1,2,1,3,2,1.8099995,0,0
71052,184,1,19,7,22,0.0099999998,16,3,84,0.25,-9,3,0,-1,7,15,86,16,3,16.059999,14.25,12.22495,1.157854,1,0.0049999999,0.495,0.25,0.375,1,2,1,3,2,1.8099995,0,0
71052,184,0,19,7,22,0.0099999998,16,3,84,0.25,-9,3,0,-1,7,16,16,-9,4,16.059999,14.25,12.22495,1.157854,1,0.0049999999,0.495,0.25,0.375,1,2,1,3,2,1.8099995,0,0
71052,184,0,19,7,22,0.0099999998,16,3,84,0.25,-9,3,0,-1,7,17,16,86,4,16.059999,14.25,12.22495,1.157854,1,0.0049999999,0.495,0.25,0.375,1,2,1,3,2,1.8099995,0,0
71052,184,1,19,7,22,0.0099999998,16,3,84,0.25,-9,3,0,-1,7,18,-9,16,4,16.059999,14.25,12.22495,1.157854,1,0.0049999999,0.495,0.25,0.375,1,2,1,3,2,1.8099995,1,0
71052,184,0,19,7,22,0.0099999998,16,3,84,0.25,-9,3,0,-1,7,19,16,-9,4,16.059999,14.25,12.22495,1.157854,1,0.0049999999,0.495,0.25,0.375,1,2,1,3,2,1.8099995,0,0
71052,184,0,19,7,22,0.0099999998,16,3,84,0.25,-9,3,0,-1,7,20,16,84,4,16.059999,14.25,12.22495,1.157854,1,0.0049999999,0.495,0.25,0.375,1,2,1,3,2,1.8099995,0,0
71052,184,1,19,7,22,0.0099999998,16,3,84,0.25,-9,3,0,-1,7,21,-9,16,5,16.059999,14.25,12.22495,1.157854,1,0.0049999999,0.495,0.25,0.375,1,2,1,3,2,1.8099995,1,0
71052,184,1,19,7,22,0.0099999998,16,3,84,0.25,-9,3,0,-1,7,22,-9,16,5,16.059999,14.25,12.22495,1.157854,1,0.0049999999,0.495,0.25,0.375,1,2,1,3,2,1.8099995,1,1
71052,184,0,19,7,22,0.0099999998,16,3,84,0.25,-9,3,0,-1,7,23,16,-9,5,16.059999,14.25,12.22495,1.157854,1,0.0049999999,0.495,0.25,0.375,1,2,1,3,2,1.8099995,0,0
71052,184,0,19,7,22,0.0099999998,16,3,84,0.25,-9,3,0,-1,7,24,16,-9,5,16.059999,14.25,12.22495,1.157854,1,0.0049999999,0.495,0.25,0.375,1,2,1,3,2,1.8099995,0,0
71052,184,0,19,7,22,0.0099999998,16,3,84,0.25,-9,3,0,-1,7,25,16,-9,5,16.059999,14.25,12.22495,1.157854,1,0.0049999999,0.495,0.25,0.375,1,2,1,3,2,1.8099995,0,0
71052,195,1,19,7,10,1.0,10,1,92,0.0099999998,9,9,0,0,28,1,9,10,1,10.0,9.8299999,0.0,9.8537893,1,2.0,0.5,7.8124998e-5,0.495,1,2,1,1,4,0.17000008,0,0
71052,195,1,19,7,10,1.0,10,1,92,0.0099999998,9,9,0,0,28,2,9,10,1,10.0,9.8299999,0.0,9.8537893,1,2.0,0.5,7.8124998e-5,0.495,1,2,1,1,4,0.17000008,0,1
71052,195,1,19,7,10,1.0,10,1,92,0.0099999998,9,9,0,0,28,3,9,10,1,10.0,9.8299999,0.0,9.8537893,1,2.0,0.5,7.8124998e-5,0.495,1,2,1,1,4,0.17000008,0,0
71052,195,1,19,7,10,1.0,10,1,92,0.0099999998,9,9,0,0,28,4,9,10,1,10.0,9.8299999,0.0,9.8537893,1,2.0,0.5,7.8124998e-5,0.495,1,2,1,1,4,0.17000008,0,0
71052,195,1,19,7,10,1.0,10,1,92,0.0099999998,9,9,0,0,28,5,9,10,1,10.0,9.8299999,0.0,9.8537893,1,2.0,0.5,7.8124998e-5,0.495,1,2,1,1,4,0.17000008,0,0
71052,195,1,19,7,10,1.0,10,1,92,0.0099999998,9,9,0,0,28,6,9,10,2,10.0,9.8299999,0.0,9.8537893,1,2.0,0.5,7.8124998e-5,0.495,1,2,1,1,4,0.17000008,0,0
71052,195,0,19,7,10,1.0,10,1,92,0.0099999998,9,9,0,0,28,7,10,9,2,10.0,9.8299999,0.0,9.8537893,1,2.0,0.5,7.8124998e-5,0.495,1,2,1,1,4,0.17000008,0,1
71052,195,1,19,7,10,1.0,10,1,92,0.0099999998,9,9,0,0,28,8,9,10,2,10.0,9.8299999,0.0,9.8537893,1,2.0,0.5,7.8124998e-5,0.495,1,2,1,1,4,0.17000008,0,0
71052,195,0,19,7,10,1.0,10,1,92,0.0099999998,9,9,0,0,28,9,10,9,2,10.0,9.8299999,0.0,9.8537893,1,2.0,0.5,7.8124998e-5,0.495,1,2,1,1,4,0.17000008,0,0
71052,195,1,19,7,10,1.0,10,1,92,0.0099999998,9,9,0,0,28,10,9,10,2,10.0,9.8299999,0.0,9.8537893,1,2.0,0.5,7.8124998e-5,0.495,1,2,1,1,4,0.17000008,0,0
71052,195,1,19,7,10,1.0,10,1,92,0.0099999998,9,9,0,0,28,11,9,10,3,10.0,9.8299999,0.0,9.8537893,1,2.0,0.5,7.8124998e-5,0.495,1,2,1,1,4,0.17000008,0,0
71052,195,0,19,7,10,1.0,10,1,92,0.0099999998,9,9,0,0,28,12,10,9,3,10.0,9.8299999,0.0,9.8537893,1,2.0,0.5,7.8124998e-5,0.495,1,2,1,1,4,0.17000008,0,0
71052,195,0,19,7,10,1.0,10,1,92,0.0099999998,9,9,0,0,28,13,10,9,3,10.0,9.8299999,0.0,9.8537893,1,2.0,0.5,7.8124998e-5,0.495,1,2,1,1,4,0.17000008,0,0
71052,195,1,19,7,10,1.0,10,1,92,0.0099999998,9,9,0,0,28,14,9,10,3,10.0,9.8299999,0.0,9.8537893,1,2.0,0.5,7.8124998e-5,0.495,1,2,1,1,4,0.17000008,0,0
71052,195,0,19,7,10,1.0,10,1,92,0.0099999998,9,9,0,0,28,15,10,9,3,10.0,9.8299999,0.0,9.8537893,1,2.0,0.5,7.8124998e-5,0.495,1,2,1,1,4,0.17000008,0,0
71052,195,1,19,7,10,1.0,10,1,92,0.0099999998,9,9,0,0,28,16,92,10,4,10.0,9.8299999,0.0,9.8537893,1,2.0,0.5,7.8124998e-5,0.495,1,2,1,1,4,0.17000008,1,0
71052,195,1,19,7,10,1.0,10,1,92,0.0099999998,9,9,0,0,28,17,9,10,4,10.0,9.8299999,0.0,9.8537893,1,2.0,0.5,7.8124998e-5,0.495,1,2,1,1,4,0.17000008,0,0
71052,195,1,19,7,10,1.0,10,1,92,0.0099999998,9,9,0,0,28,18,9,10,4,10.0,9.8299999,0.0,9.8537893,1,2.0,0.5,7.8124998e-5,0.495,1,2,1,1,4,0.17000008,0,0
71052,195,1,19,7,10,1.0,10,1,92,0.0099999998,9,9,0,0,28,19,9,10,4,10.0,9.8299999,0.0,9.8537893,1,2.0,0.5,7.8124998e-5,0.495,1,2,1,1,4,0.17000008,0,0
71052,195,1,19,7,10,1.0,10,1,92,0.0099999998,9,9,0,0,28,20,9,10,4,10.0,9.8299999,0.0,9.8537893,1,2.0,0.5,7.8124998e-5,0.495,1,2,1,1,4,0.17000008,0,1
